?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILR20084	Relation	Physical.LocatedNear	IC001V9U9:IC001VBJM:(2701,0)-(2707,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20085	Relation	Physical.LocatedNear	IC001V9U9:IC001VBJM:(2829,0)-(2830,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20086	Relation	OrganizationAffiliation.Leadership.HeadOfState	IC001V9U9:IC001VBJM:(3531,0)-(3539,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20087	Relation	OrganizationAffiliation.Leadership.HeadOfState	IC001V9U9:IC001VBJM:(3752,0)-(3760,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20088	Relation	GeneralAffiliation.OrganizationPoliticalReligiousAffiliation	IC001V9U9:IC001VBJM:(4106,0)-(4115,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20090	Relation	Measurement.Size.Count	IC001V9U9:IC001VBJM:(262,0)-(264,0)	"1.0"	"1.0"	"1.0"
cluster-NILR20091	Relation	ResponsibilityBlame.ClaimResponsibility.ClaimResponsibility	IC001V9U9:IC001VBJM:(4504,0)-(4510,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20066	Event	Disaster.AccidentCrash.AccidentCrash	IC001V9U9:IC001VBJM:(1448,0)-(1454,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20066	Event	Disaster.AccidentCrash.AccidentCrash	IC001V9U9:IC001VBJM:(2657,0)-(2664,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20066	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(2724,0)-(2731,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20066	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(3093,0)-(3100,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20066	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(3123,0)-(3124,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20067	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001V9U9:IC001VBJM:(100,0)-(107,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20067	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001V9U9:IC001VBJM:(1607,0)-(1614,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20068	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(4535,0)-(4540,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20068	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(4535,0)-(4540,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20069	Event	Contact.MediaStatement	IC001V9U9:IC001VBJM:(2992,0)-(2998,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20070	Event	Contact.Collaborate	IC001V9U9:IC001VBJM:(3465,0)-(3476,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20071	Event	Contact.MediaStatement	IC001V9U9:IC001VBJM:(3865,0)-(3868,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20072	Event	Contact.MediaStatement	IC001V9U9:IC001VBJM:(4425,0)-(4428,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20073	Event	Contact.Collaborate	IC001V9U9:IC001VBJM:(391,0)-(399,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20073	Event	Contact.Collaborate	IC001V9U9:IC001VBJM:(391,0)-(399,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20074	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(300,0)-(305,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20074	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(3656,0)-(3661,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20074	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(643,0)-(648,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20075	Event	Conflict.Attack.Bombing	IC001V9U9:IC001VBJM:(182,0)-(192,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20076	Event	ArtifactExistence.DamageDestroy.Damage	IC001V9U9:IC001VBJM:(2745,0)-(2748,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20076	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(2745,0)-(2748,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20077	Event	Movement.TransportPerson.EvacuationRescue	IC001V9U9:IC001VBJM:(3250,0)-(3257,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20078	Event	Movement.TransportPerson.EvacuationRescue	IC001V9U9:IC001VBJM:(3371,0)-(3377,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20079	Event	Movement.TransportArtifact.Fall	IC001V9U9:IC001VBJM:(2701,0)-(2704,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20080	Event	Conflict.Attack.FirearmAttack	IC001V9U9:IC001VBJM:(4632,0)-(4635,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20081	Event	Movement.TransportArtifact.LossOfControl	IC001V9U9:IC001VBJM:(1384,0)-(1388,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20082	Event	Conflict.Demonstrate.MarchProtestPoliticalGathering	IC001V9U9:IC001VBJM:(1851,0)-(1858,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20083	Event	Inspection.TargetAimAt.TargetAimAt	IC001V9U9:IC001VBJM:(1052,0)-(1057,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20084	Event	Inspection.TargetAimAt.TargetAimAt	IC001V9U9:IC001VBJM:(2170,0)-(2175,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20085	Event	Movement.TransportArtifact	IC001V9U9:IC001VBJM:(970,0)-(973,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20086	Event	Conflict.Attack	IC001V9U9:IC001VBJM:(2035,0)-(2040,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20087	Event	Contact.MediaStatement	IC001V9U9:IC001VBJM:(2146,0)-(2149,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20088	Event	Movement.TransportArtifact	IC001V9U9:IC001VBJM:(2508,0)-(2515,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20089	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(2884,0)-(2892,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20089	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(2918,0)-(2919,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20089	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(3206,0)-(3210,0)	"1.0"	"1.0"	"1.0"
cluster-NILV20090	Event	Disaster.FireExplosion.FireExplosion	IC001V9U9:IC001VBJM:(2578,0)-(2586,0)	"1.0"	"1.0"	"1.0"
