metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	type_similarity	similarity
Entity	system	cluster-NILE30042	system	cluster-NILE30052	0.0	0.0
Entity	system	cluster-NILE30042	system	cluster-NILE30054	1.0	0.0
Entity	system	cluster-NILE30042	system	cluster-NILE30055	0.0	0.0
Entity	system	cluster-NILE30042	system	cluster-Q1006223	0.0	0.0
Entity	system	cluster-NILE30042	system	cluster-Q183	0.0382837344	0.0
Entity	system	cluster-NILE30042	system	cluster-Q824	0.08325431850000001	0.0
Entity	system	cluster-NILE30042	system	cluster-Q861888	0.0	0.0
Entity	system	cluster-NILE30042	system	cluster-Q91391319	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30037	1.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30038	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30043	1.0	4.0
Entity	system	cluster-NILE30043	system	cluster-NILE30045	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30046	0.24347939094999999	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30050	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30051	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30052	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-NILE30055	0.24347939094999999	0.0
Entity	system	cluster-NILE30043	system	cluster-Q1006223	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-Q183	0.02205028945	0.0
Entity	system	cluster-NILE30043	system	cluster-Q824	0.02958897415	0.0
Entity	system	cluster-NILE30043	system	cluster-Q861888	0.0	0.0
Entity	system	cluster-NILE30043	system	cluster-Q91391319	0.24347939094999999	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30038	1.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30045	1.0	1.0
Entity	system	cluster-NILE30045	system	cluster-NILE30046	0.4992280435	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30050	1.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30051	1.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30052	1.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30045	system	cluster-NILE30055	0.4992280435	0.0
Entity	system	cluster-NILE30045	system	cluster-Q1006223	0.33107777315	0.0
Entity	system	cluster-NILE30045	system	cluster-Q183	0.00410386405	0.0
Entity	system	cluster-NILE30045	system	cluster-Q824	0.00363887875	0.0
Entity	system	cluster-NILE30045	system	cluster-Q861888	0.38798214335	0.0
Entity	system	cluster-NILE30045	system	cluster-Q91391319	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30037	0.24347939094999999	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30038	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30043	0.24347939094999999	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30045	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30046	1.0	4.0
Entity	system	cluster-NILE30046	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30050	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30051	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30052	0.4992280435	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30046	system	cluster-NILE30055	1.0	0.0
Entity	system	cluster-NILE30046	system	cluster-Q1006223	0.20738996510000002	0.0
Entity	system	cluster-NILE30046	system	cluster-Q183	0.06996625295	0.0
Entity	system	cluster-NILE30046	system	cluster-Q824	0.11703409815	0.0
Entity	system	cluster-NILE30046	system	cluster-Q861888	0.2027815981	0.0
Entity	system	cluster-NILE30046	system	cluster-Q91391319	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30025	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30028	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30029	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30030	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30031	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30033	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30034	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30035	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30036	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30038	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30040	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30041	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30042	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30045	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30046	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30049	1.0	1.0
Entity	system	cluster-NILE30049	system	cluster-NILE30050	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30051	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30052	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30054	1.0	0.0
Entity	system	cluster-NILE30049	system	cluster-NILE30055	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-Q1006223	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-Q183	0.0382837344	0.0
Entity	system	cluster-NILE30049	system	cluster-Q824	0.08325431850000001	0.0
Entity	system	cluster-NILE30049	system	cluster-Q861888	0.0	0.0
Entity	system	cluster-NILE30049	system	cluster-Q91391319	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30038	1.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30045	1.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30046	0.4992280435	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30050	1.0	2.0
Entity	system	cluster-NILE30050	system	cluster-NILE30051	1.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30052	1.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30050	system	cluster-NILE30055	0.4992280435	0.0
Entity	system	cluster-NILE30050	system	cluster-Q1006223	0.33107777315	0.0
Entity	system	cluster-NILE30050	system	cluster-Q183	0.00410386405	0.0
Entity	system	cluster-NILE30050	system	cluster-Q824	0.00363887875	0.0
Entity	system	cluster-NILE30050	system	cluster-Q861888	0.38798214335	0.0
Entity	system	cluster-NILE30050	system	cluster-Q91391319	0.4992280435	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30038	1.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30045	1.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30046	0.4992280435	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30050	1.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30051	1.0	1.0
Entity	system	cluster-NILE30051	system	cluster-NILE30052	1.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30051	system	cluster-NILE30055	0.4992280435	0.0
Entity	system	cluster-NILE30051	system	cluster-Q1006223	0.33107777315	0.0
Entity	system	cluster-NILE30051	system	cluster-Q183	0.00410386405	0.0
Entity	system	cluster-NILE30051	system	cluster-Q824	0.00363887875	0.0
Entity	system	cluster-NILE30051	system	cluster-Q861888	0.38798214335	0.0
Entity	system	cluster-NILE30051	system	cluster-Q91391319	0.4992280435	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30038	1.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30045	1.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30046	0.4992280435	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30050	1.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30051	1.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30052	1.0	2.0
Entity	system	cluster-NILE30052	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30052	system	cluster-NILE30055	0.4992280435	0.0
Entity	system	cluster-NILE30052	system	cluster-Q1006223	0.33107777315	0.0
Entity	system	cluster-NILE30052	system	cluster-Q183	0.00410386405	0.0
Entity	system	cluster-NILE30052	system	cluster-Q824	0.00363887875	0.0
Entity	system	cluster-NILE30052	system	cluster-Q861888	0.38798214335	0.0
Entity	system	cluster-NILE30052	system	cluster-Q91391319	0.4992280435	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30025	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30028	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30029	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30030	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30031	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30033	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30034	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30035	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30036	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30038	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30040	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30041	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30042	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30045	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30046	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30049	1.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30050	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30051	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30052	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-NILE30054	1.0	1.0
Entity	system	cluster-NILE30054	system	cluster-NILE30055	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-Q1006223	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-Q183	0.0382837344	0.0
Entity	system	cluster-NILE30054	system	cluster-Q824	0.08325431850000001	0.0
Entity	system	cluster-NILE30054	system	cluster-Q861888	0.0	0.0
Entity	system	cluster-NILE30054	system	cluster-Q91391319	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30037	0.24347939094999999	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30038	0.4992280435	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30043	0.24347939094999999	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30045	0.4992280435	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30046	1.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30050	0.4992280435	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30051	0.4992280435	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30052	0.4992280435	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-NILE30055	system	cluster-NILE30055	1.0	1.0
Entity	system	cluster-NILE30055	system	cluster-Q1006223	0.20738996510000002	0.0
Entity	system	cluster-NILE30055	system	cluster-Q183	0.06996625295	0.0
Entity	system	cluster-NILE30055	system	cluster-Q824	0.11703409815	0.0
Entity	system	cluster-NILE30055	system	cluster-Q861888	0.2027815981	0.0
Entity	system	cluster-NILE30055	system	cluster-Q91391319	1.0	0.0
Relation	system	cluster-NILR30012	system	cluster-NILR30012	1.0	1.0
Event	system	cluster-NILV30025	system	cluster-NILV30025	1.0	1.0
Event	system	cluster-NILV30025	system	cluster-NILV30026	0.14349126625	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30027	0.11099077624999999	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30028	0.07326574485	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30029	0.07326574485	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30030	0.73665378565	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30032	0.11099077624999999	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30033	0.14349126625	0.0
Event	system	cluster-NILV30025	system	cluster-NILV30034	0.1770823779	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30025	0.14349126625	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30026	1.0	1.0
Event	system	cluster-NILV30026	system	cluster-NILV30027	0.08373610834999999	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30028	0.065673396	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30029	0.065673396	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30030	0.22593808315	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30032	0.08373610834999999	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30033	1.0	0.0
Event	system	cluster-NILV30026	system	cluster-NILV30034	0.839368193	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30025	0.11099077624999999	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30026	0.08373610834999999	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30027	1.0	1.0
Event	system	cluster-NILV30027	system	cluster-NILV30028	0.1188983959	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30029	0.1188983959	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30030	0.10474912305	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30032	1.0	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30033	0.08373610834999999	0.0
Event	system	cluster-NILV30027	system	cluster-NILV30034	0.10358707145	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30025	0.07326574485	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30026	0.065673396	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30027	0.1188983959	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30028	1.0	1.0
Event	system	cluster-NILV30028	system	cluster-NILV30029	1.0	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30030	0.06530039175	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30032	0.1188983959	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30033	0.065673396	0.0
Event	system	cluster-NILV30028	system	cluster-NILV30034	0.0796298487	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30025	0.07326574485	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30026	0.065673396	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30027	0.1188983959	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30028	1.0	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30029	1.0	1.0
Event	system	cluster-NILV30029	system	cluster-NILV30030	0.06530039175	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30032	0.1188983959	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30033	0.065673396	0.0
Event	system	cluster-NILV30029	system	cluster-NILV30034	0.0796298487	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30025	0.73665378565	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30026	0.22593808315	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30027	0.10474912305	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30028	0.06530039175	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30029	0.06530039175	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30030	1.0	1.0
Event	system	cluster-NILV30030	system	cluster-NILV30032	0.10474912305	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30033	0.22593808315	0.0
Event	system	cluster-NILV30030	system	cluster-NILV30034	0.26678353055	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30025	0.11099077624999999	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30026	0.08373610834999999	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30027	1.0	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30028	0.1188983959	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30029	0.1188983959	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30030	0.10474912305	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30032	1.0	1.0
Event	system	cluster-NILV30032	system	cluster-NILV30033	0.08373610834999999	0.0
Event	system	cluster-NILV30032	system	cluster-NILV30034	0.10358707145	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30025	0.14349126625	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30026	1.0	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30027	0.08373610834999999	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30028	0.065673396	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30029	0.065673396	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30030	0.22593808315	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30032	0.08373610834999999	0.0
Event	system	cluster-NILV30033	system	cluster-NILV30033	1.0	1.0
Event	system	cluster-NILV30033	system	cluster-NILV30034	0.839368193	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30025	0.1770823779	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30026	0.839368193	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30027	0.10358707145	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30028	0.0796298487	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30029	0.0796298487	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30030	0.26678353055	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30032	0.10358707145	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30033	0.839368193	0.0
Event	system	cluster-NILV30034	system	cluster-NILV30034	1.0	1.0
Entity	system	cluster-Q1006223	system	cluster-NILE30025	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30028	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30029	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30030	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30031	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30033	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30034	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30035	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30036	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30037	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30038	0.33107777315	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30040	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30041	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30042	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30043	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30045	0.33107777315	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30046	0.20738996510000002	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30049	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30050	0.33107777315	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30051	0.33107777315	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30052	0.33107777315	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30054	0.0	0.0
Entity	system	cluster-Q1006223	system	cluster-NILE30055	0.20738996510000002	0.0
Entity	system	cluster-Q1006223	system	cluster-Q1006223	1.0	2.0
Entity	system	cluster-Q1006223	system	cluster-Q183	0.024216973	0.024216973
Entity	system	cluster-Q1006223	system	cluster-Q824	0.10002544164999999	0.0
Entity	system	cluster-Q1006223	system	cluster-Q861888	0.5331919562999999	0.0
Entity	system	cluster-Q1006223	system	cluster-Q91391319	0.20738996510000002	0.0
Entity	system	cluster-Q183	system	cluster-NILE30025	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30028	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30029	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30030	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30031	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30033	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30034	0.0382837344	0.0
Entity	system	cluster-Q183	system	cluster-NILE30035	0.0382837344	0.0
