metatype	system_or_gold	cluster1	cluster2	similarity
Entity	gold	cluster-NILE22398	cluster-NILE22398	1
Entity	gold	cluster-NILE22398	cluster-NILE22400	0
Entity	gold	cluster-NILE22400	cluster-NILE22385	0
Entity	gold	cluster-NILE22400	cluster-NILE22386	0
Entity	gold	cluster-NILE22400	cluster-NILE22387	0
Entity	gold	cluster-NILE22400	cluster-NILE22388	0
Entity	gold	cluster-NILE22400	cluster-NILE22389	0
Entity	gold	cluster-NILE22400	cluster-NILE22390	0
Entity	gold	cluster-NILE22400	cluster-NILE22391	0
Entity	gold	cluster-NILE22400	cluster-NILE22392	0
Entity	gold	cluster-NILE22400	cluster-NILE22393	0
Entity	gold	cluster-NILE22400	cluster-NILE22394	0
Entity	gold	cluster-NILE22400	cluster-NILE22395	0
Entity	gold	cluster-NILE22400	cluster-NILE22396	0
Entity	gold	cluster-NILE22400	cluster-NILE22397	0
Entity	gold	cluster-NILE22400	cluster-NILE22398	0
Entity	gold	cluster-NILE22400	cluster-NILE22400	2
Relation	gold	cluster-NILR22385	cluster-NILR22385	1
Relation	gold	cluster-NILR22385	cluster-NILR22386	0
Relation	gold	cluster-NILR22385	cluster-NILR22387	0
Relation	gold	cluster-NILR22385	cluster-NILR22388	0
Relation	gold	cluster-NILR22385	cluster-NILR22389	0
Relation	gold	cluster-NILR22385	cluster-NILR22390	0
Relation	gold	cluster-NILR22385	cluster-NILR22391	0
Relation	gold	cluster-NILR22386	cluster-NILR22385	0
Relation	gold	cluster-NILR22386	cluster-NILR22386	1
Relation	gold	cluster-NILR22386	cluster-NILR22387	0
Relation	gold	cluster-NILR22386	cluster-NILR22388	0
Relation	gold	cluster-NILR22386	cluster-NILR22389	0
Relation	gold	cluster-NILR22386	cluster-NILR22390	0
Relation	gold	cluster-NILR22386	cluster-NILR22391	0
Relation	gold	cluster-NILR22387	cluster-NILR22385	0
Relation	gold	cluster-NILR22387	cluster-NILR22386	0
Relation	gold	cluster-NILR22387	cluster-NILR22387	1
Relation	gold	cluster-NILR22387	cluster-NILR22388	0
Relation	gold	cluster-NILR22387	cluster-NILR22389	0
Relation	gold	cluster-NILR22387	cluster-NILR22390	0
Relation	gold	cluster-NILR22387	cluster-NILR22391	0
Relation	gold	cluster-NILR22388	cluster-NILR22385	0
Relation	gold	cluster-NILR22388	cluster-NILR22386	0
Relation	gold	cluster-NILR22388	cluster-NILR22387	0
Relation	gold	cluster-NILR22388	cluster-NILR22388	1
Relation	gold	cluster-NILR22388	cluster-NILR22389	0
Relation	gold	cluster-NILR22388	cluster-NILR22390	0
Relation	gold	cluster-NILR22388	cluster-NILR22391	0
Relation	gold	cluster-NILR22389	cluster-NILR22385	0
Relation	gold	cluster-NILR22389	cluster-NILR22386	0
Relation	gold	cluster-NILR22389	cluster-NILR22387	0
Relation	gold	cluster-NILR22389	cluster-NILR22388	0
Relation	gold	cluster-NILR22389	cluster-NILR22389	1
Relation	gold	cluster-NILR22389	cluster-NILR22390	0
Relation	gold	cluster-NILR22389	cluster-NILR22391	0
Relation	gold	cluster-NILR22390	cluster-NILR22385	0
Relation	gold	cluster-NILR22390	cluster-NILR22386	0
Relation	gold	cluster-NILR22390	cluster-NILR22387	0
Relation	gold	cluster-NILR22390	cluster-NILR22388	0
Relation	gold	cluster-NILR22390	cluster-NILR22389	0
Relation	gold	cluster-NILR22390	cluster-NILR22390	1
Relation	gold	cluster-NILR22390	cluster-NILR22391	0
Relation	gold	cluster-NILR22391	cluster-NILR22385	0
Relation	gold	cluster-NILR22391	cluster-NILR22386	0
Relation	gold	cluster-NILR22391	cluster-NILR22387	0
Relation	gold	cluster-NILR22391	cluster-NILR22388	0
Relation	gold	cluster-NILR22391	cluster-NILR22389	0
Relation	gold	cluster-NILR22391	cluster-NILR22390	0
Relation	gold	cluster-NILR22391	cluster-NILR22391	1
Event	gold	cluster-NILV22385	cluster-NILV22385	3
Event	gold	cluster-NILV22385	cluster-NILV22386	0
Event	gold	cluster-NILV22385	cluster-NILV22388	0
Event	gold	cluster-NILV22386	cluster-NILV22385	0
Event	gold	cluster-NILV22386	cluster-NILV22386	1
Event	gold	cluster-NILV22386	cluster-NILV22388	0
Event	gold	cluster-NILV22388	cluster-NILV22385	0
Event	gold	cluster-NILV22388	cluster-NILV22386	0
Event	gold	cluster-NILV22388	cluster-NILV22388	1
