?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20714>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_345:(131,300)-(211,321)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20714>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_346:(132,302)-(210,321)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20715>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_340:(128,301)-(352,317)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20715>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_340:(427,302)-(456,316)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20715>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_341:(131,299)-(354,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20716>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_339:(135,285)-(161,298)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20716>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_340:(131,282)-(161,300)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20716>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_341:(138,283)-(162,299)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20716>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_342:(133,284)-(162,301)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20716>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#PER>	KC003A59I:KC003A59K_343:(134,284)-(162,299)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20717>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_339:(544,304)-(577,317)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20718>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_328:(331,301)-(389,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20718>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_345:(330,304)-(389,318)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20718>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_346:(329,303)-(387,316)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_330:(43,303)-(86,319)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_332:(39,303)-(88,318)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_335:(40,304)-(84,322)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_336:(39,304)-(88,319)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_343:(41,303)-(83,319)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20719>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_344:(41,304)-(83,321)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20720>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_329:(45,306)-(84,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20720>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_331:(43,305)-(84,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20720>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_334:(42,305)-(84,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20720>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_337:(42,305)-(84,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20720>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_340:(41,303)-(83,319)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_328:(476,268)-(538,285)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_329:(475,269)-(537,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_330:(474,266)-(536,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_331:(473,264)-(540,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_332:(473,269)-(538,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_333:(474,267)-(538,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_334:(473,268)-(540,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_335:(473,266)-(540,285)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_336:(473,269)-(539,285)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_337:(472,269)-(539,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_338:(470,265)-(540,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_339:(472,266)-(540,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_340:(472,265)-(539,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_341:(470,267)-(541,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_342:(472,266)-(538,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_343:(475,267)-(538,283)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_344:(472,267)-(538,285)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_345:(475,268)-(540,285)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20721>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_346:(474,266)-(539,284)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20722>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_338:(38,303)-(89,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20722>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_341:(36,305)-(86,319)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20723>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_328:(39,304)-(88,320)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20723>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_333:(36,302)-(87,318)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20723>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_339:(37,305)-(90,321)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20723>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_346:(38,304)-(89,321)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILE20724>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Entity>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#GPE.UrbanArea.City>	KC003A59I:KC003A59K_342:(35,305)-(92,318)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20705>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Conflict.Attack>	KC003A59I:KC003A59K:(1432.517,0)-(1440.18,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20706>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Conflict.Attack>	KC003A59I:KC003A59K:(1451.372,0)-(1463.076,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20707>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Contact.MediaStatement>	KC003A59I:KC003A59K:(1398.099,0)-(1418.792,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20707>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Contact.MediaStatement>	KC003A59I:KC003A59K:(1453.302,0)-(1458.478,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20707>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Contact.PublicStatementInPerson.Broadcast>	KC003A59I:KC003A59K:(1398.099,0)-(1418.792,0)	"1.0"	"1.0"	"1.0"
<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LdcAnnotations#cluster-NILV20707>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/InterchangeOntology#Event>	<https://tac.nist.gov/tracks/SM-KBP/2019/ontologies/LDCOntologyM36#Contact.PublicStatementInPerson.Broadcast>	KC003A59I:KC003A59K:(1453.302,0)-(1458.478,0)	"1.0"	"1.0"	"1.0"
