?cluster	?metatype	?type	?mention_span	?is_negated	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30044>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	EMPTY_TBD	L0C04960U:L0C049DTH:(2012,0)-(2019,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30045>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(2588,0)-(2607,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30046>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(2666,0)-(2679,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30046>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(2765,0)-(2767,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30046>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(3076,0)-(3078,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30046>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(3226,0)-(3239,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30047>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	EMPTY_TBD	L0C04960U:L0C049DTH:(3007,0)-(3014,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30048>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	EMPTY_TBD	L0C04960U:L0C049DTH:(3025,0)-(3060,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30049>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q15401930	L0C04960U:L0C049DTH:(3090,0)-(3097,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30050>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(2749,0)-(2756,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30050>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(3290,0)-(3294,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30051>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(3788,0)-(3793,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30052>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(3854,0)-(3866,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30052>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q215627	L0C04960U:L0C049DTH:(3906,0)-(3908,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30053>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	EMPTY_TBD	L0C04960U:L0C049DTH:(3055,0)-(3060,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30054>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q15401930	L0C04960U:L0C049DTH:(3082,0)-(3084,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILE30055>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(3208,0)-(3219,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR30012>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Relation>	P1416	L0C04960U:L0C049DTH:(1194,0)-(1195,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR30013>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Relation>	P1416	L0C04960U:L0C049DTH:(1210,0)-(1221,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILR30014>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Relation>	P17	L0C04960U:L0C049DTH:(3494,0)-(3502,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30021>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q23841	L0C04960U:L0C049DTH:(348,0)-(352,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30021>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q23841	L0C04960U:L0C049DTH:(554,0)-(558,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30022>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q815758	L0C04960U:L0C049DTH:(1516,0)-(1523,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30022>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q815758	L0C04960U:L0C049DTH:(3412,0)-(3426,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30023>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q17781833	L0C04960U:L0C049DTH:(34,0)-(41,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30024>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q17781833	L0C04960U:L0C049DTH:(110,0)-(117,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30025>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q179661	L0C04960U:L0C049DTH:(272,0)-(286,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30026>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q166231	L0C04960U:L0C049DTH:(467,0)-(475,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30027>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q1717246	L0C04960U:L0C049DTH:(453,0)-(465,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30028>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q17781833	L0C04960U:L0C049DTH:(2001,0)-(2010,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30029>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q17781833	L0C04960U:L0C049DTH:(2082,0)-(2095,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30030>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q1595418	L0C04960U:L0C049DTH:(2625,0)-(2628,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30031>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q17781833	L0C04960U:L0C049DTH:(2897,0)-(2904,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30032>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q1717246	L0C04960U:L0C049DTH:(2987,0)-(3005,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30033>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q166231	L0C04960U:L0C049DTH:(1577,0)-(1587,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-NILV30034>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Event>	Q12136	L0C04960U:L0C049DTH:(975,0)-(990,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q1006223>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q327333	L0C04960U:L0C049DTH:(3494,0)-(3526,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q1006223>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q327333	L0C04960U:L0C049DTH:(3662,0)-(3669,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q183>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q6256	L0C04960U:L0C049DTH:(3494,0)-(3502,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q824>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q56061	L0C04960U:L0C049DTH:(1216,0)-(1221,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q861888>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q43229	L0C04960U:L0C049DTH:(1197,0)-(1221,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q91391319>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(1179,0)-(1192,0)	NotNegated	"1.0"	"1.0"	"1.0"
<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/LdcAnnotations#cluster-Q91391319>	<https://raw.githubusercontent.com/NextCenturyCorporation/AIDA-Interchange-Format/master/java/src/main/resources/com/ncc/aif/ontologies/InterchangeOntology#Entity>	Q901	L0C04960U:L0C049DTH:(3243,0)-(3256,0)	NotNegated	"1.0"	"1.0"	"1.0"
